Date,Ticker,Company,Sector,Open,High,Low,Close,Volume,Daily_Return,SMA_20,SMA_50,Rolling_Volatility,Drawdown,Risk_Category
2025-02-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,769.64,778.5,752.33,772.02,1856842,0.01428,816.8,785.57,0.368291,-0.317081,High
2025-02-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,775.52,804.02,775.11,776.28,1857444,0.005517,811.71,785.89,0.350001,-0.313313,High
2025-02-19,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,784.87,791.02,784.37,790.71,1855801,0.018597,808.79,786.53,0.344807,-0.300543,High
2025-02-20,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,788.9,796.58,780.91,794.05,1857802,0.004223,805.39,787.66,0.33899,-0.29759,High
2025-02-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,801.11,823.37,798.69,801.85,1857184,0.009818,802.54,788.63,0.342461,-0.290693,High
2025-02-24,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,785.86,801.59,778.51,785.56,1857471,-0.020309,800.03,789.09,0.337315,-0.305098,High
2025-02-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,793.28,795.73,788.13,788.66,1856853,0.00394,798.58,789.04,0.33056,-0.30236,High
2025-02-26,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,768.12,775.83,724.72,774.33,1856859,-0.018168,797.19,789.0,0.330013,-0.315035,High
2025-02-27,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,787.79,792.2,773.55,786.07,1857454,0.015157,796.09,789.69,0.333918,-0.304653,High
2025-02-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,774.14,781.78,755.35,768.73,1858979,-0.022053,795.17,790.57,0.330523,-0.319988,High
2025-03-03,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,760.68,761.23,751.47,759.6,1858092,-0.011884,793.09,790.7,0.325142,-0.328069,High
2025-03-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,755.79,779.61,736.04,758.36,1857011,-0.001626,790.01,790.95,0.310163,-0.329161,High
2025-03-05,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,785.65,795.68,764.53,786.99,1858274,0.037757,788.46,792.29,0.343402,-0.303832,High
2025-03-06,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,795.05,825.1,785.85,787.89,1858266,0.001144,787.13,793.47,0.343373,-0.303036,High
2025-03-07,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,831.93,836.85,809.13,827.28,1856058,0.049986,787.61,795.56,0.388788,-0.268198,High
2025-03-10,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,852.69,856.09,842.0,855.44,1857210,0.034046,789.96,798.52,0.402997,-0.243283,High
2025-03-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,846.34,875.71,828.1,849.58,1857232,-0.006857,790.57,800.85,0.384959,-0.248472,High
2025-03-12,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,859.9,861.99,825.85,858.16,1859579,0.0101,793.63,803.4,0.338536,-0.240881,High
2025-03-13,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,871.94,877.29,864.64,869.97,1858075,0.013759,797.63,805.98,0.336738,-0.230437,High
2025-03-14,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,816.79,824.43,800.76,811.06,1856581,-0.067714,800.13,807.22,0.400233,-0.282547,High
2025-03-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,777.93,786.64,759.86,778.73,1857281,-0.039853,800.46,806.8,0.426157,-0.31114,High
2025-03-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,781.55,787.73,730.85,787.45,1857463,0.011197,801.02,806.62,0.427469,-0.303427,High
2025-03-19,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,796.38,806.42,785.05,797.47,1855616,0.012724,801.36,807.01,0.424774,-0.294563,High
2025-03-20,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,798.76,801.65,783.45,800.68,1858349,0.004028,801.69,807.72,0.424754,-0.291722,High
2025-03-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,769.35,784.55,747.73,779.92,1859210,-0.025935,800.6,807.63,0.43351,-0.310091,High
2025-03-24,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,825.46,872.57,808.23,826.59,1856603,0.059846,802.65,808.38,0.477376,-0.268803,High
2025-03-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,842.23,846.39,802.34,838.21,1858137,0.014059,805.13,809.54,0.478995,-0.258523,High
2025-03-26,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,862.47,884.15,855.89,859.25,1854950,0.025102,809.37,810.97,0.477675,-0.239911,High
2025-03-27,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,877.57,888.42,846.2,879.0,1857423,0.022981,814.02,812.29,0.480539,-0.222443,High
2025-03-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,880.57,885.45,877.51,882.45,1856681,0.003925,819.7,813.01,0.469107,-0.219391,High
2025-03-31,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,882.29,901.57,871.27,884.59,1859886,0.002422,825.95,813.62,0.464054,-0.2175,High
2025-04-01,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,901.83,915.26,891.82,904.28,1854799,0.022257,833.25,814.14,0.465188,-0.200084,High
2025-04-02,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,896.97,907.21,869.52,893.37,1859166,-0.012064,838.57,815.03,0.458257,-0.209734,High
2025-04-03,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,920.97,921.39,907.8,914.78,1857302,0.023962,844.91,816.08,0.461694,-0.190798,High
2025-04-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,922.46,928.08,916.86,918.99,1858280,0.004611,849.5,817.29,0.434104,-0.187067,High
2025-04-07,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,929.08,951.02,911.98,932.46,1855192,0.014659,853.35,819.22,0.422574,-0.17515,High
2025-04-08,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,932.99,959.16,919.94,936.82,1858384,0.004666,857.71,821.6,0.420382,-0.171301,High
2025-04-09,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,924.2,947.57,893.34,917.49,1857970,-0.020627,860.68,823.91,0.429713,-0.188395,High
2025-04-10,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,914.53,915.06,894.67,914.16,1857489,-0.00363,862.89,826.03,0.428746,-0.191341,High
2025-04-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,938.19,944.15,906.49,941.64,1857076,0.030063,869.42,829.12,0.348301,-0.167031,High
2025-04-14,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,957.09,1017.95,930.43,956.65,1858440,0.015935,878.31,832.23,0.300213,-0.153757,High
2025-04-15,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,976.1,985.16,959.13,982.67,1857352,0.027203,888.07,835.48,0.306019,-0.130737,High
2025-04-16,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,999.5,1009.04,990.11,1005.43,1859452,0.023159,898.47,839.23,0.308887,-0.110606,High
2025-04-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,989.16,1016.35,988.86,992.2,1858901,-0.013158,908.05,842.79,0.320453,-0.122308,High
2025-04-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,960.5,967.7,950.95,956.22,1857409,-0.036263,916.86,845.56,0.337854,-0.154136,High
2025-04-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,974.79,978.0,955.78,976.19,1860839,0.020885,924.34,848.92,0.286753,-0.136471,High
2025-04-22,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,975.99,977.95,971.71,972.61,1857446,-0.003673,931.06,851.62,0.289098,-0.139642,High
2025-04-23,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,990.09,991.39,968.23,989.2,1860129,0.01706,937.56,855.46,0.284013,-0.124964,High
2025-04-24,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1016.27,1026.38,1005.19,1023.32,1861462,0.034492,944.78,860.13,0.295204,-0.094783,High
2025-04-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1023.06,1033.61,984.26,1015.07,1856319,-0.008057,951.41,865.21,0.300308,-0.102077,High
2025-04-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,991.06,997.33,975.03,997.1,1858231,-0.017701,957.03,869.71,0.312785,-0.117971,High
2025-04-29,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,970.55,975.22,947.23,973.4,1858615,-0.023772,960.49,873.65,0.3239,-0.138939,High
2025-04-30,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,970.97,1007.96,968.23,973.27,1858148,-0.000134,964.48,877.31,0.318836,-0.139054,High
2025-05-01,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,945.04,974.7,938.61,941.29,1857789,-0.032863,965.81,880.25,0.336128,-0.167347,High
2025-05-02,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,946.67,975.13,943.3,949.63,1858974,0.008865,967.34,883.21,0.336965,-0.159966,High
2025-05-05,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,954.96,976.77,949.15,959.14,1857940,0.010013,968.67,886.68,0.335021,-0.151554,High
2025-05-06,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,972.75,988.55,934.5,968.62,1857750,0.009882,970.26,890.28,0.336159,-0.14317,High
2025-05-07,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,929.28,935.08,908.53,930.58,1857268,-0.039272,970.92,893.4,0.358493,-0.176819,High
2025-05-08,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,960.89,966.77,951.32,957.84,1856362,0.029298,973.1,896.84,0.371721,-0.152702,High
2025-05-09,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,972.74,976.67,925.0,961.14,1857840,0.003447,974.08,900.68,0.357368,-0.149782,High
2025-05-12,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,949.12,1007.25,927.64,951.21,1856948,-0.010337,973.81,904.52,0.355228,-0.15857,High
2025-05-13,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,968.62,983.23,951.02,966.49,1857639,0.016065,973.0,908.68,0.345976,-0.145053,High
2025-05-14,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,975.72,1031.4,967.32,981.71,1857358,0.015749,971.81,912.57,0.340176,-0.131589,High
2025-05-15,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,952.73,960.07,937.66,955.52,1858635,-0.026674,969.98,915.93,0.349843,-0.154753,High
2025-05-16,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,956.21,970.13,941.88,954.76,1859121,-0.000796,969.9,918.48,0.325077,-0.155426,High
2025-05-19,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,948.27,968.51,920.01,941.52,1857242,-0.013871,968.17,920.2,0.318991,-0.167141,High
2025-05-20,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,925.28,933.88,921.73,932.48,1857215,-0.009597,966.16,921.86,0.320189,-0.175134,High
2025-05-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,946.4,962.01,913.88,944.6,1859431,0.012996,963.93,923.58,0.317307,-0.164414,High
2025-05-22,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,920.2,928.05,907.83,925.48,1856016,-0.020245,959.04,924.69,0.292037,-0.18133,High
2025-05-23,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,936.86,943.82,913.76,938.22,1859708,0.01377,955.2,927.24,0.299052,-0.170057,High
2025-05-26,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,915.43,935.37,909.57,918.03,1857967,-0.02152,951.25,930.02,0.301708,-0.187917,High
2025-05-27,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,941.74,953.54,934.71,945.32,1858547,0.029722,949.84,933.18,0.314573,-0.16378,High
2025-05-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,931.86,967.37,892.37,931.04,1856522,-0.015104,947.73,935.85,0.318319,-0.176411,High
2025-05-29,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,979.05,988.07,964.77,984.0,1855516,0.056884,949.87,939.52,0.359717,-0.129562,High
2025-05-30,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,987.45,1006.26,981.79,1003.75,1855625,0.020066,952.57,944.0,0.364525,-0.112096,High
2025-06-02,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,997.35,1005.7,996.06,999.53,1859454,-0.0042,954.59,947.45,0.364402,-0.115825,High
2025-06-03,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,973.45,1005.42,965.13,977.41,1855752,-0.022127,955.03,950.24,0.373191,-0.13539,High
2025-06-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,987.82,1017.98,959.8,990.06,1857390,0.012936,958.01,952.85,0.343862,-0.124205,High
2025-06-05,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1010.69,1021.8,1006.3,1014.78,1858643,0.024975,960.85,955.57,0.33985,-0.102333,High
2025-06-06,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1032.95,1058.67,999.99,1030.41,1859474,0.0154,964.32,958.53,0.342645,-0.088509,High
2025-06-09,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1019.52,1020.76,1013.94,1016.63,1858028,-0.013371,967.59,961.17,0.344459,-0.100696,High
2025-06-10,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1045.5,1052.48,1043.32,1052.36,1860025,0.035146,971.88,964.13,0.359962,-0.069089,High
2025-06-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1066.38,1098.39,1045.34,1060.14,1855485,0.007385,975.8,967.47,0.357715,-0.062214,High
2025-06-12,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1047.58,1080.14,1018.58,1044.16,1857234,-0.015069,980.23,970.05,0.346679,-0.076345,High
2025-06-13,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1098.87,1104.03,1073.91,1101.47,1857139,0.054884,987.57,973.7,0.388817,-0.025651,High
2025-06-16,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1118.46,1125.18,1105.3,1119.25,1857819,0.01614,996.46,977.44,0.381512,-0.009925,High
2025-06-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1135.97,1168.36,1113.4,1130.67,1857472,0.010204,1006.36,981.32,0.375164,0.0,High
2025-06-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1115.51,1119.56,1110.51,1118.09,1858731,-0.011123,1015.04,985.33,0.382262,-0.011123,High
2025-06-19,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1121.67,1155.12,1104.15,1117.58,1860740,-0.000459,1024.64,989.4,0.368573,-0.011577,High
2025-06-20,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1098.03,1112.11,1092.62,1096.45,1858594,-0.018905,1032.56,992.49,0.38183,-0.030263,High
2025-06-23,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1106.3,1124.07,1058.18,1101.75,1861695,0.004831,1041.74,995.4,0.365847,-0.025578,High
2025-06-24,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1119.94,1135.12,1097.75,1116.73,1855349,0.013601,1050.31,998.08,0.358375,-0.012325,High
2025-06-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1063.4,1080.65,1050.13,1066.67,1858738,-0.044827,1057.09,999.3,0.397816,-0.0566,High
2025-06-26,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1035.38,1038.56,1030.25,1034.66,1858125,-0.030015,1059.63,1000.15,0.372412,-0.084916,High
2025-06-27,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1016.92,1021.02,1004.75,1012.74,1857861,-0.021183,1060.08,1001.28,0.375776,-0.104299,High
2025-06-30,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,980.87,993.64,955.08,977.29,1857033,-0.035006,1058.96,1001.3,0.396458,-0.135654,High
2025-07-01,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,961.62,969.02,954.58,958.51,1858237,-0.01921,1058.02,1001.02,0.394509,-0.152258,High
2025-07-02,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,992.17,1004.93,990.12,993.32,1858278,0.036313,1058.18,1001.1,0.413484,-0.121474,High
2025-07-03,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1028.65,1033.16,1015.61,1021.23,1859865,0.0281,1058.5,1001.06,0.416079,-0.096788,High
2025-07-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1008.25,1017.68,982.68,1006.57,1858551,-0.014359,1057.31,1000.89,0.415489,-0.109757,High
2025-07-07,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1028.83,1031.21,987.52,1020.37,1855994,0.013716,1057.5,1001.36,0.415784,-0.097546,High
2025-07-08,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,987.18,993.63,979.26,993.04,1854908,-0.026786,1054.53,1001.75,0.405339,-0.121719,High
2025-07-09,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1039.48,1088.19,1015.79,1041.05,1855202,0.048348,1053.58,1003.11,0.443035,-0.079256,High
2025-07-10,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1035.67,1056.53,1029.4,1036.56,1855714,-0.004313,1053.2,1005.01,0.439991,-0.083227,High
2025-07-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,992.04,1002.3,977.41,987.94,1859899,-0.046909,1047.52,1005.78,0.41946,-0.126232,High
2025-07-14,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1038.49,1055.1,1038.17,1042.58,1854803,0.055306,1043.69,1007.45,0.46619,-0.077907,High
2025-07-15,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1031.43,1046.65,1012.17,1035.53,1856650,-0.006762,1038.93,1008.78,0.463635,-0.084142,High
2025-07-16,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1092.82,1130.37,1066.93,1087.62,1858015,0.050301,1037.41,1011.93,0.50086,-0.038074,High
2025-07-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1111.36,1136.99,1109.6,1112.2,1858699,0.022603,1037.14,1015.01,0.507778,-0.016331,High
2025-07-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1123.71,1130.34,1113.07,1120.54,1859224,0.007493,1038.35,1018.2,0.503201,-0.00896,High
2025-07-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1068.32,1076.73,1057.73,1072.77,1856650,-0.042626,1036.9,1020.63,0.526757,-0.051204,High
2025-07-22,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1079.75,1080.86,1051.98,1075.99,1859615,0.002999,1034.86,1022.82,0.524248,-0.048359,High
2025-07-23,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1041.35,1043.85,1009.96,1036.95,1858473,-0.036281,1033.37,1023.93,0.515653,-0.082885,High
2025-07-24,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1035.69,1046.15,1009.54,1029.15,1858272,-0.007524,1033.1,1025.4,0.504886,-0.089785,High
2025-07-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1028.37,1037.06,1024.62,1033.55,1858127,0.004275,1034.14,1026.97,0.498627,-0.085894,High
2025-07-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1060.99,1073.37,1053.98,1067.37,1857308,0.032725,1038.64,1029.49,0.490786,-0.05598,High
2025-07-29,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1051.99,1054.74,1047.51,1052.48,1859225,-0.013953,1043.34,1031.89,0.487711,-0.069152,High
2025-07-30,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1115.32,1158.17,1091.73,1108.59,1857546,0.053314,1049.1,1035.17,0.505534,-0.019525,High
2025-07-31,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1064.2,1069.53,1047.56,1068.98,1856902,-0.035727,1051.49,1038.04,0.519086,-0.054554,High
2025-08-01,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1043.07,1055.56,1042.82,1048.74,1859243,-0.018934,1053.6,1040.25,0.52134,-0.072455,High
2025-08-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1051.01,1058.36,1030.27,1053.64,1857574,0.004669,1055.26,1042.96,0.51976,-0.068124,High
2025-08-05,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,997.89,998.01,993.06,996.96,1858664,-0.053793,1055.46,1044.0,0.547762,-0.118253,High
2025-08-06,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,970.13,1008.54,946.06,969.57,1861385,-0.027476,1051.89,1044.77,0.526089,-0.14248,High
2025-08-07,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,976.48,986.37,950.28,980.83,1857384,0.011619,1049.1,1044.7,0.528607,-0.132517,High
2025-08-08,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,999.69,1013.86,975.78,1003.36,1857486,0.022969,1049.87,1044.7,0.508076,-0.112592,High
2025-08-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,980.14,993.45,972.43,980.59,1857424,-0.022692,1046.77,1044.32,0.472201,-0.132728,High
2025-08-12,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,965.03,982.34,958.83,968.64,1857938,-0.01219,1043.43,1044.14,0.473221,-0.1433,High
2025-08-13,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,975.62,989.86,967.27,980.79,1858439,0.012542,1038.09,1043.96,0.434287,-0.132556,High
2025-08-14,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,943.83,956.59,930.76,941.34,1857990,-0.040225,1029.54,1042.49,0.438945,-0.167448,High
2025-08-15,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,934.91,957.21,930.87,937.62,1855268,-0.003952,1020.4,1040.63,0.435474,-0.170739,High
2025-08-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,930.39,975.22,892.94,932.71,1857449,-0.005231,1013.39,1038.95,0.416436,-0.175076,High
2025-08-19,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,971.65,988.96,961.43,973.34,1856646,0.043556,1008.26,1037.37,0.452236,-0.139146,High
2025-08-20,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,987.71,996.9,985.14,986.27,1858981,0.013283,1005.73,1035.9,0.44027,-0.127711,High
2025-08-21,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,987.37,996.08,900.05,987.09,1855798,0.000838,1003.62,1034.75,0.439914,-0.12698,High
2025-08-22,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1003.0,1024.47,993.04,1005.8,1856599,0.018951,1002.24,1032.84,0.445614,-0.110435,High
2025-08-25,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1010.79,1026.48,966.25,1011.52,1858215,0.005686,999.44,1030.69,0.428492,-0.105377,High
2025-08-26,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,988.53,997.67,981.19,989.58,1857504,-0.021693,996.3,1027.87,0.43214,-0.124784,High
2025-08-27,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1014.47,1020.7,1003.3,1007.15,1858383,0.017756,991.23,1025.65,0.387065,-0.109244,High
2025-08-28,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1028.37,1105.34,1007.78,1028.46,1856361,0.021164,989.2,1023.86,0.378786,-0.090392,High
2025-08-29,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1016.83,1043.31,1008.19,1021.01,1857542,-0.007246,987.81,1022.36,0.373957,-0.096983,High
2025-09-01,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1018.14,1029.87,985.57,1026.3,1857891,0.005184,986.45,1020.85,0.374066,-0.092301,High
2025-09-02,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1080.93,1086.53,1065.76,1075.84,1856200,0.048262,990.39,1020.03,0.358284,-0.048493,High
2025-09-03,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1081.17,1117.99,1074.47,1081.62,1859189,0.005378,995.99,1020.33,0.338361,-0.043376,High
2025-09-04,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1078.46,1095.95,1021.81,1076.75,1856465,-0.004508,1000.79,1021.17,0.339459,-0.047688,High
2025-09-05,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1055.65,1061.54,1023.57,1051.55,1858815,-0.023399,1003.2,1021.95,0.346537,-0.069972,High
2025-09-08,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1025.68,1036.55,1022.14,1029.56,1858068,-0.020915,1005.65,1022.99,0.344872,-0.089423,High
2025-09-09,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1028.31,1039.7,1017.96,1032.32,1857291,0.002685,1008.83,1024.47,0.340389,-0.086978,High
2025-09-10,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1017.63,1020.78,1015.5,1017.33,1858279,-0.014522,1010.66,1024.95,0.344289,-0.100237,High
2025-09-11,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1044.33,1055.54,1030.64,1032.41,1856419,0.01482,1015.21,1025.17,0.30819,-0.086903,High
2025-09-12,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1018.77,1044.7,989.43,1022.45,1856292,-0.009647,1019.45,1025.49,0.310987,-0.095712,High
2025-09-15,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1092.69,1109.2,1048.67,1095.55,1858720,0.071502,1027.6,1026.99,0.388655,-0.031054,High
2025-09-16,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1106.69,1124.4,1079.89,1102.08,1859789,0.00596,1034.03,1029.17,0.365731,-0.025279,High
2025-09-17,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1064.76,1079.21,989.44,1061.6,1857558,-0.03673,1037.8,1029.58,0.39528,-0.061081,High
2025-09-18,ADANIPORTS.NS,Adani Ports & SEZ,Infrastructure,1064.18,1067.81,1063.44,1066.84,1858700,0.004932,1041.79,1030.19,0.395116,-0.05645,High
